Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
624	3	0.5937450528144836	0	0	0	1	1.89	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	6229.json
950	7,7	0.35023894906044006,0.35023894906044006	1,1	1,1	2,2	2,2	3.12,3.12	1,1	8,8	22.0,22.0	3.0,3.0	43.0,43.0	7.0,7.0	25.0,25.0	50.0,50.0	232.19281,232.19281	25.666666,25.666666	5959.615,5959.615	331.08972,331.08972	0.0773976,0.0773976	110.68890380859375,110.68890380859375	0,115	0,0	0,0	0,0	5650.json
1146	3,3,3,3	0.24637913703918457,0.2493569254875183,0.2493569254875183,0.2342345416545868	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	2,2,2,2	17.0,17.0,17.0,17.0	3.0,3.0,3.0,3.0	23.0,23.0,23.0,23.0	4.0,4.0,4.0,4.0	20.0,20.0,20.0,20.0	27.0,27.0,27.0,27.0	116.692055,116.692055,116.692055,116.692055	11.333334,11.333334,11.333334,11.333334	1322.51,1322.51,1322.51,1322.51	73.47278,73.47278,73.47278,73.47278	0.03889735,0.03889735,0.03889735,0.03889735	128.22288513183594,128.22288513183594,128.22288513183594,128.22288513183594	0,207,312,529	0,1,0,1	0,2,0,2	0,8,0,12	5977.json
951	3	0.19935795664787292	0	0	0	1	1.89	0	1	12.0	5.0	16.0	7.0	17.0	23.0	94.01165	8.4	789.6978	43.8721	0.031337216	129.34671020507812	0	0	0	0	2196.json
895	3,3	0.6193044185638428,0.3470487594604492	0,0	0,0	0,0	1,1	1.89,1.89	0,0	2,2	14.0,15.0	3.0,4.0	17.0,18.0	4.0,5.0	17.0,19.0	21.0,23.0	85.83672,97.70234	9.333334,9.375	801.1428,915.9594	44.507935,50.886635	0.028612241,0.032567445	129.81976318359375,129.14646911621094	0,454	0,2	0,4	0,22	4948.json
950	5,5	0.5766302347183228,0.5766302347183228	0,0	0,0	0,0	1,1	1.96,1.96	0,0	2,2	13.0,13.0	5.0,5.0	23.0,23.0	8.0,8.0	18.0,18.0	31.0,31.0	129.26768,129.26768	10.400001,10.400001	1344.384,1344.384	74.688,74.688	0.04308923,0.04308923	119.41529846191406,119.41529846191406	0,115	0,0	0,0	0,0	5729.json
3099	3,3,3,3,3,3,3,3,8,8	0.3690827786922455,0.3690827786922455,0.41404083371162415,0.41404083371162415,0.41404083371162415,0.41404083371162415,0.6605749726295471,0.6198788285255432,0.04291003197431564,0.04278842359781265	0,0,0,0,0,0,0,0,6,6	0,0,0,0,0,0,0,0,2,2	0,0,0,0,0,0,0,0,8,8	1,1,1,1,1,1,1,1,3,3	1.89,1.89,3.77,3.77,3.77,3.77,3.77,3.77,2.83,2.83	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,6,6	13.0,13.0,15.0,15.0,15.0,15.0,14.0,14.0,22.0,22.0	5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,6.0	14.0,14.0,17.0,17.0,17.0,17.0,16.0,16.0,51.0,51.0	5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,12.0,12.0	18.0,18.0,20.0,20.0,20.0,20.0,18.0,18.0,28.0,28.0	19.0,19.0,22.0,22.0,22.0,22.0,20.0,20.0,63.0,63.0	79.22858,79.22858,95.08241,95.08241,95.08241,95.08241,83.398506,83.398506,302.86337,302.86337	6.5,6.5,7.5,7.5,7.5,7.5,7.0,7.0,22.0,22.0	514.9857,514.9857,713.1181,713.1181,713.1181,713.1181,583.78955,583.78955,6662.994,6662.994	28.610317,28.610317,39.617672,39.617672,39.617672,39.617672,32.432755,32.432755,370.16635,370.16635	0.026409525,0.026409525,0.031694137,0.031694137,0.031694137,0.031694137,0.027799502,0.027799502,0.10095446,0.10095446	130.236328125,130.236328125,129.28781127929688,129.28781127929688,129.28781127929688,129.28781127929688,129.9696044921875,129.9696044921875,106.91397857666016,106.91397857666016	0,0,1,1067,1123,1137,1717,1827,1916,1944	0,0,3,0,0,0,1,1,5,3	0,0,6,0,0,0,2,2,5,6	0,0,34,0,0,0,11,26,251,3	2057.json
946	3,3	0.3691707253456116,0.3404235243797302	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	15.0,15.0	2.0,2.0	17.0,17.0	3.0,3.0	17.0,17.0	20.0,20.0	81.74926,81.74926	11.25,11.25	919.6792,919.6792	51.09329,51.09329	0.027249753,0.027249753	130.07347106933594,130.07347106933594	0,329	0,1	0,2	0,16	3253.json
946	3	0.5155376195907593	0	0	0	1	1.89	0	0	10.0	1.0	11.0	1.0	11.0	12.0	41.51318	5.0	207.5659	11.531439	0.013837727	133.59722900390625	0	0	0	0	3706.json
1163	9,9,3	0.11695700883865356,0.10338114947080612,0.7772771716117859	0,0,0	0,0,0	0,0,0	2,2,1	2.95,2.95,1.89	1,1,0	7,7,2	40.0,34.0,13.0	15.0,13.0,3.0	74.0,62.0,16.0	25.0,22.0,4.0	55.0,47.0,16.0	99.0,84.0,20.0	572.3546,466.58545,80.0	33.333332,28.769232,8.666667	19078.486,13423.305,693.3334	1059.9159,745.73914,38.51852	0.19078487,0.15552849,0.026666667	101.92621612548828,102.9886703491211,130.18594360351562	0,7,7	0,1,1	0,2,8	0,69,374	3116.json
