Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3972	14,15,15,17,17,17,20,20	0.31523576378822327,0.06162184476852417,0.044229570776224136,0.01859673671424389,0.01859673671424389,0.01859673671424389,0.004557629115879536,0.004557629115879536	4,7,7,10,10,10,10,10	5,6,6,7,7,7,9,9	9,13,13,17,17,17,19,19	6,7,7,8,8,8,10,10	3.61,2.37,2.37,2.29,2.29,2.29,2.41,2.41	0,1,1,1,1,1,1,1	2,4,4,5,5,5,5,5	0,126,136,162,174,206,257,606	0,9,1,6,0,0,9,0	0,20,2,10,0,0,15,0	0,242,22,150,0,0,211,0	7188.json
2395	10,10	0.007271256297826767,0.007354121655225754	1,1	1,1	2,2	2,2	3.03,3.03	1,1	8,8	0,3	0,2	0,4	0,14	18371.json
808	15	0.0022070452105253935	0	0	0	1	2.42	0	15	0	0	0	0	20230.json
2820	8,9,8	0.754399836063385,0.15209022164344788,0.010963697917759418	0,0,0	0,0,0	0,0,0	1,1,1	2.98,2.87,2.98	1,1,1	0,1,1	0,1,224	0,4,0	0,7,3	0,139,21	26987.json
2600	4,3,3,4	0.6823251247406006,0.4254840314388275,0.4254840314388275,0.6823251247406006	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.5,1.41,1.41,1.5	0,0,0,0	1,2,2,1	0,0,17,19	0,1,0,2	0,3,0,3	0,37,0,37	6171.json
3063	3,3,3,3,3,3	0.00841504242271185,0.00841504242271185,0.7019529342651367,0.7019529342651367,0.7019529342651367,0.7019529342651367	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.41,1.41,1.41,1.41,1.41,1.41	0,0,0,0,0,0	1,1,2,2,2,2	0,388,406,465,484,489	0,0,1,0,0,0	0,0,2,0,0,0	0,0,48,0,0,0	25769.json
3727	3,3,8,8,8,8,9,7	0.5949914455413818,0.9051329493522644,0.0,0.0,0.0,0.0,4.5465974835678935E-4,0.005612579174339771	0,0,1,1,1,1,1,1	0,0,1,1,1,1,1,1	0,0,2,2,2,2,2,2	1,1,2,2,2,2,2,2	1.41,1.41,5.61,5.61,5.61,5.61,5.56,2.27	0,0,0,0,0,0,1,1	1,1,9,9,9,9,10,5	0,14,436,907,1076,1082,1084,1085	0,1,6,1,0,1,7,1	0,2,7,2,0,2,13,4	0,28,334,3,0,8,193,126	27193.json
1424	4,4	0.03711213171482086,0.0014291394036263227	0,0	0,0	0,0	1,1	17.8,2.49	0,0	0,0	0,271	0,4	0,9	0,174	3796.json
2699	3	0.2699986696243286	0	0	0	1	1.41	0	1	0	0	0	0	25053.json
3067	3,3,3	0.32379385828971863,0.34954145550727844,0.34954145550727844	0,0,0	0,0,0	0,0,0	1,1,1	1.41,1.41,1.41	0,0,0	1,1,1	0,0,4	0,2,0	0,4,0	0,4,0	16167.json
