Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
2855	9,9,9	0.29330530762672424,0.3094978630542755,0.8754968643188477	2,2,2	2,2,2	4,4,4	2,2,2	2.95,2.95,2.57	1,1,1	2,2,2	0,416,417	0,1,5	0,2,7	0,3,151	410.json
76	4,4,4,4	0.30030569434165955,0.30030569434165955,0.17700105905532837,0.191258504986763	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	2.0,2.0,2.0,2.0	0,0,0,0	1,1,1,2	0,1,1,2	0,0,1,1	0,0,2,2	0,0,11,16	1039.json
5612	5,5,5,5,5,5	0.44837525486946106,0.44837525486946106,0.07835174351930618,0.04064609855413437,0.04658133536577225,0.04115534573793411	1,1,1,1,1,1	1,1,1,1,1,1	2,2,2,2,2,2	2,2,2,2,2,2	2.99,2.99,2.99,2.99,2.99,2.99	1,1,1,1,1,1	1,1,2,2,2,2	0,2243,2786,2786,3031,5609	0,0,2,1,1,2	0,0,4,2,2,4	0,0,39,9,18,16	736.json
5244	4,3,4,4,4,4,4,4,4	0.9265748858451843,0.807874858379364,0.9265748858451843,0.8628671169281006,0.8628671169281006,0.3608645498752594,0.20490507781505585,0.15186668932437897,0.14703746140003204	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1	2.0,1.89,2.0,2.0,2.0,2.0,2.0,2.0,2.0	0,0,0,0,0,0,0,0,0	1,1,1,1,1,2,2,2,2	0,907,933,933,1875,2418,2418,2663,5241	0,2,3,1,0,2,1,2,2	0,5,5,2,0,4,2,4,4	0,62,62,8,0,39,9,18,16	683.json
0	3	0.8094518780708313	0	0	0	1	1.89	0	0	0	0	0	0	1004.json
138	4	0.7869170308113098	0	0	0	1	2.0	0	1	0	0	0	0	788.json
3375	3,3,3	0.015357536263763905,0.015357536263763905,0.01660177670419216	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,6,794	0,0,1	0,0,2	0,0,6	292.json
138	17	0.03344473987817764	2	2	4	5	4.8	3	3	0	0	0	0	957.json
5841	3,3,7,9,9,9,9	4.934073658660054E-4,0.0014561787247657776,0.1635265052318573,0.052167415618896484,0.052167415618896484,0.05764045566320419,0.05683877319097519	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,2,2,2,2,2	1.89,1.89,3.02,3.14,3.14,3.14,3.14	0,0,1,1,1,1,1	1,1,2,4,4,4,4	0,420,1874,2298,2471,3260,5701	0,1,5,4,0,2,2	0,2,6,6,0,4,4	0,9,96,62,0,24,12	940.json
6379	5,5,5,5	0.5901316404342651,0.5901316404342651,0.5173243284225464,0.5173243284225464	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.96,1.96,1.96,1.96	0,0,0,0	1,1,1,1	0,126,384,3010	0,0,1,0	0,0,2,0	0,0,5,0	252.json
