Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1825	5,5	0.00313705881126225,0.00313705881126225	1,1	1,1	2,2	2,2	2.99,2.99	1,1	1,1	0,501	0,0	0,0	0,0	6348.json
1351	4,4,4	0.001997780753299594,0.002457229420542717,0.028232380747795105	0,0,0	0,0,0	0,0,0	1,1,1	2.0,2.0,2.0	0,0,0	1,1,1	0,21,597	0,2,2	0,4,4	0,32,49	3198.json
2762	3	0.35794559121131897	0	0	0	1	1.89	0	1	0	0	0	0	18357.json
405	3	0.16055269539356232	0	0	0	1	1.89	0	1	0	0	0	0	3663.json
2129	4	0.9107276797294617	0	0	0	1	2.0	0	1	0	0	0	0	10794.json
704	3	0.5805878639221191	0	0	0	1	1.89	0	2	0	0	0	0	18211.json
1221	3	0.9462406635284424	0	0	0	1	1.89	0	2	0	0	0	0	14814.json
2225	3	0.3718049228191376	0	0	0	1	1.89	0	0	0	0	0	0	9518.json
1793	3	0.019868163391947746	0	0	0	1	1.89	0	2	0	0	0	0	415.json
1800	3	0.019874555990099907	0	0	0	1	1.89	0	1	0	0	0	0	4040.json
2499	3,3,3	0.00338994269259274,0.0038390092086046934,0.006960447411984205	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	3,2,1	0,27,162	0,1,1	0,2,2	0,36,23	9358.json
1606	3	0.6684763431549072	0	0	0	1	1.89	0	1	0	0	0	0	22655.json
3532	4,4	0.5490074157714844,0.5490074157714844	1,1	1,1	2,2	2,2	2.0,2.0	0,0	1,1	0,1014	0,0	0,0	0,0	21243.json
1828	11	0.001038075308315456	0	0	0	2	2.67	1	10	0	0	0	0	7397.json
2870	23,22,22,22,20	1.341102470178157E-4,1.5403928409796208E-4,1.4641972666140646E-4,1.4641972666140646E-4,1.1117210669908673E-4	4,4,4,4,4	3,3,3,3,3	7,7,7,7,7	3,3,3,3,3	5.75,5.75,5.75,5.75,4.09	3,3,3,3,2	17,16,16,16,16	0,14,63,1037,2418	0,1,1,0,9	0,3,2,0,20	0,47,6,0,88	20873.json
3297	6,7	0.21852926909923553,0.04498010501265526	1,1	1,1	2,2	2,2	1.89,1.81	0,0	3,6	0,243	0,1	0,1	0,88	12088.json
3190	14,14,14,14,17,17,17	0.0011914881179109216,7.6721899677068E-4,0.0010318312561139464,0.0024323039688169956,0.001324581098742783,0.001087332027964294,8.751677814871073E-4	4,4,4,4,3,3,3	3,3,3,3,2,2,2	7,7,7,7,5,5,5	3,3,3,3,2,2,2	8.06,8.06,8.29,8.29,7.83,7.83,7.83	2,2,2,2,2,2,2	12,12,12,12,12,13,13	0,34,41,42,362,582,950	0,1,1,1,8,1,1	0,2,2,2,13,2,2	0,28,30,47,169,22,19	13560.json
2644	4,4	0.5212682485580444,0.5212682485580444	0,0	0,0	0,0	1,1	2.0,2.0	0,0	2,2	0,34	0,0	0,0	0,0	17567.json
3352	3,3,5,5,5,5,6,6	0.21511435508728027,0.03804108127951622,0.19095303118228912,0.19095303118228912,0.19095303118228912,0.19095303118228912,0.4040345847606659,0.45753851532936096	0,2,2,2,2,2,2,2	0,2,2,2,2,2,2,2	0,4,4,4,4,4,4,4	1,3,3,3,3,3,3,3	1.89,1.89,1.96,1.96,1.96,1.96,1.89,1.89	0,0,0,0,0,0,0,0	2,2,2,2,2,2,2,2	0,52,107,806,1349,1581,3033,3110	0,2,4,0,0,0,2,2	0,4,6,0,0,0,3,4	0,92,76,0,0,0,40,23	3421.json
82	3	0.29799914360046387	0	0	0	1	1.89	0	0	0	0	0	0	13428.json
1841	7,9	0.06550578027963638,0.018074870109558105	1,2	1,2	2,4	2,3	2.56,3.77	1,2	5,5	0,546	0,5	0,9	0,61	7188.json
1911	3,3	0.0019113176967948675,0.0017264672787860036	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	0,99	0,2	0,4	0,14	431.json
2762	20,21	0.003575897077098489,0.0036278506740927696	5,5	4,4	9,9	5,5	3.6,5.0	3,4	15,14	0,1909	0,8	0,15	0,140	18371.json
2241	3	0.8106120824813843	0	0	0	1	1.89	0	0	0	0	0	0	20230.json
3419	3,3	0.27337145805358887,0.27337145805358887	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,2096	0,0	0,0	0,0	6171.json
1751	4	0.5441347360610962	1	1	2	2	2.0	0	1	0	0	0	0	21358.json
3412	112,112,115,89,89,80,80,80,76,66,75,75,76,85	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	22,22,22,15,15,14,14,14,15,13,15,15,15,17	28,28,28,20,20,19,19,19,19,16,19,19,19,22	50,50,50,35,35,33,33,33,34,29,34,34,34,39	32,32,33,25,25,23,23,23,24,20,23,23,23,26	5.86,5.86,5.82,5.17,5.18,5.24,5.24,5.24,5.05,4.87,5.19,5.19,5.19,5.24	6,6,6,4,4,4,4,4,4,4,4,4,4,4	96,96,99,71,69,63,64,64,57,48,54,54,54,63	0,25,33,115,149,150,263,629,739,739,786,1172,1268,2552	0,1,7,25,2,1,5,1,19,2,17,1,1,15	0,2,12,85,3,16,10,2,40,16,17,2,1,15	0,4,255,2500,44,583,229,68,855,823,947,21,51,630	19826.json
2189	1,3	0.00249154819175601,0.44351494312286377	0,0	0,0	0,0	1,1	0.0,1.89	0,0	1,1	0,672	0,0	0,0	0,20	16167.json
3247	3	0.8759909868240356	0	0	0	1	1.89	0	0	0	0	0	0	14958.json
1721	3,3	0.02534206211566925,0.0265494417399168	0,0	0,0	0,0	1,1	1.89,1.89	0,0	2,2	0,1316	0,2	0,4	0,20	3575.json
2472	7,7	0.5828325152397156,0.5828325152397156	1,1	1,1	2,2	2,2	3.02,3.02	1,1	0,0	0,1148	0,0	0,0	0,0	6239.json
1800	3,3	0.07236292958259583,0.030257897451519966	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,2	0,36	0,1	0,2	0,19	4044.json
1841	6	0.15332503616809845	0	0	0	1	1.89	0	2	0	0	0	0	7359.json
1841	2	0.907437264919281	0	0	0	1	1.89	0	0	0	0	0	0	7760.json
