Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
4049	2,1,1,1,1,1	0.8931466937065125,0.27149301767349243,0.021909093484282494,0.5152350068092346,0.36496126651763916,0.36496126651763916	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0.0,0.0,0.0,0.0,0.0,0.0	0,0,0,0,0,0	0,0,0,0,0,0	11.0,11.0,12.0,11.0,10.0,10.0	3.0,3.0,4.0,3.0,3.0,3.0	12.0,12.0,14.0,12.0,11.0,11.0	3.0,3.0,4.0,3.0,3.0,3.0	14.0,14.0,16.0,14.0,13.0,13.0	15.0,15.0,18.0,15.0,14.0,14.0	57.110325,57.110325,72.0,57.110325,51.806156,51.806156	5.5,5.5,6.0,5.5,5.0,5.0	314.10678,314.10678,432.0,314.10678,259.0308,259.0308	17.450377,17.450377,24.0,17.450377,14.390599,14.390599	0.019036775,0.019036775,0.024,0.019036775,0.01726872,0.01726872	138.50709533691406,149.736083984375,148.53134155273438,149.736083984375,150.24295043945312,150.24295043945312	0,2,6,6,129,168	0,1,1,1,1,0	0,4,2,2,2,0	0,53,35,49,46,0	2331.json
3136	5,5,4	0.004583520814776421,0.03782996907830238,0.03888186067342758	0,0,0	0,0,0	0,0,0	1,1,1	3.92,3.92,4.0	0,0,0	3,3,3	17.0,17.0,17.0	6.0,4.0,4.0	28.0,26.0,25.0	10.0,8.0,7.0	23.0,21.0,21.0	38.0,34.0,32.0	171.89536,149.33879,140.55415	14.166666,17.0,14.875	2435.184,2538.7595,2090.743	135.28801,141.04219,116.15238	0.05729845,0.049779598,0.046851385	117.93329620361328,118.6647720336914,122.5949478149414	0,11,1133	0,1,1	0,2,3	0,30,40	2662.json
549	11	0.06347745656967163	2	2	4	3	5.73	1	4	26.0	7.0	55.0	16.0	33.0	71.0	358.15198	29.714287	10642.23	591.23505	0.11938399	100.88311767578125	0	0	0	0	441.json
3630	3	0.7848415374755859	0	0	0	1	3.77	0	1	9.0	3.0	12.0	3.0	12.0	15.0	53.77444	4.5	241.98499	13.44361	0.017924814	132.25152587890625	0	0	0	0	1653.json
2552	3	0.09389146417379379	0	0	0	1	3.77	0	3	17.0	4.0	22.0	5.0	21.0	27.0	118.59257	10.625	1260.046	70.002556	0.039530855	128.1388702392578	0	0	0	0	2782.json
2664	7,7	0.005385085009038448,0.006523228250443935	0,0	0,0	0,0	1,1	3.61,3.61	0,0	1,1	20.0,20.0	11.0,11.0	40.0,40.0	21.0,21.0	31.0,31.0	61.0,61.0	302.206,302.206	19.090908,19.090908	5769.3867,5769.3867	320.52148,320.52148	0.10073533,0.10073533	109.54849243164062,109.54849243164062	0,112	0,2	0,4	0,12	632.json
1526	4,4	0.0,0.0	0,0	0,0	0,0	1,1	4.0,4.0	0,0	4,2	21.0,19.0	14.0,14.0	43.0,36.0	22.0,21.0	35.0,33.0	65.0,57.0	333.40338,287.53046	16.5,14.25	5501.156,4097.309	305.61975,227.62828	0.11113446,0.09584349	118.1033935546875,118.87312316894531	0,1518	0,1	0,2	0,34	2915.json
4041	3,3,3,4,4,4,3	0.7119691371917725,0.03120800293982029,0.028876449912786484,0.009141655638813972,0.008396248333156109,0.008396248333156109,0.3402598798274994	0,0,0,1,1,1,0	0,0,0,1,1,1,0	0,0,0,2,2,2,0	1,1,1,2,2,2,1	4.0,3.77,3.77,4.0,4.0,4.0,3.77	0,0,0,0,0,0,0	1,2,2,3,3,3,1	14.0,15.0,15.0,18.0,18.0,18.0,14.0	3.0,5.0,5.0,6.0,6.0,6.0,4.0	18.0,20.0,20.0,29.0,29.0,29.0,16.0	5.0,7.0,7.0,11.0,11.0,11.0,5.0	17.0,20.0,20.0,24.0,24.0,24.0,18.0	23.0,27.0,27.0,40.0,40.0,40.0,21.0	94.01165,116.692055,116.692055,183.3985,183.3985,183.3985,87.56843	11.666666,10.5,10.5,16.5,16.5,16.5,8.75	1096.8025,1225.2666,1225.2666,3026.0752,3026.0752,3026.0752,766.22375	60.93347,68.070366,68.070366,168.1153,168.1153,168.1153,42.567986	0.031337216,0.03889735,0.03889735,0.061132833,0.061132833,0.061132833,0.029189477	129.34671020507812,128.22288513183594,128.22288513183594,120.98139190673828,120.98139190673828,120.98139190673828,129.7158966064453	0,0,2,77,160,859,2027	0,1,3,2,0,0,3	0,3,6,3,0,0,7	0,34,3,54,2,0,77	1241.json
811	6	0.0	0	0	0	1	3.77	0	2	19.0	7.0	47.0	21.0	26.0	68.0	319.6299	28.5	9109.452	506.0807	0.1065433	111.75424194335938	0	0	0	0	2464.json
3343	10,13,15	0.45067375898361206,0.19352655112743378,0.0417805090546608	0,0,2	0,0,1	0,0,3	4,5,6	5.77,5.59,6.52	1,1,2	3,4,7	19.0,22.0,27.0	9.0,11.0,14.0	41.0,53.0,70.0	13.0,18.0,25.0	28.0,33.0,41.0	54.0,71.0,95.0	259.59717,358.15198,508.96744	13.722222,18.0,24.107143	3562.25,6446.7354,12269.751	197.90277,358.15198,681.65283	0.08653239,0.11938399,0.16965581	103.87064361572266,97.71684265136719,93.3411865234375	0,127,399	0,3,8	0,3,12	0,85,229	3166.json
