Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
1110	2,11,36,37,38,44,44,45,51,42,41,41,41,41	0.9995797276496887,0.6697443127632141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0,1,10,10,10,12,12,12,13,12,12,12,12,12	0,1,7,7,7,8,8,8,9,8,8,8,8,8	0,2,17,17,17,20,20,20,22,20,20,20,20,20	1,2,8,8,8,9,9,9,10,9,9,9,9,9	3.77,1.07,2.68,2.0,1.98,1.93,1.93,1.93,1.85,1.92,1.92,1.92,1.92,1.88	0,1,4,3,3,3,3,3,3,3,3,3,3,3	0,7,28,29,29,34,35,36,43,33,32,33,32,32	0,0,0,0,0,101,102,107,110,110,113,114,114,289	0,17,49,26,4,15,4,1,9,16,14,2,2,9	0,18,53,56,6,18,7,1,9,45,31,4,3,17	0,410,1546,137,94,397,99,26,340,1261,102,92,32,208	1198.json
1611	24,20,20,20,20	8.736074669286609E-4,6.841474678367376E-4,6.183763034641743E-4,6.159265176393092E-4,9.775261860340834E-4	6,6,6,6,6	4,4,4,4,4	10,10,10,10,10	5,5,5,5,5	3.94,2.01,2.01,2.01,2.01	2,2,2,2,2	14,14,14,14,13	0,2,9,226,226	0,1,1,1,1	0,2,2,2,2	0,149,9,4,19	971.json
1648	7	1.608300517546013E-4	0	0	0	1	2.1	0	3	0	0	0	0	1941.json
1784	4,4,4	0.21983912587165833,0.23979522287845612,0.23979522287845612	0,0,0	0,0,0	0,0,0	1,1,1	2.45,2.45,2.45	0,0,0	0,0,0	0,52,86	0,1,0	0,2,0	0,19,0	1135.json
1315	3	0.215370774269104	0	0	0	1	0.94	0	0	0	0	0	0	2670.json
1747	8,8	0.07226020097732544,0.07226020097732544	2,2	2,2	4,4	2,2	1.41,1.41	1,1	3,3	0,49	0,0	0,0	0,0	1775.json
1685	12	0.3668697774410248	1	2	3	3	1.15	1	2	0	0	0	0	1225.json
1389	5	3.215208707842976E-4	0	0	0	1	0.98	0	1	0	0	0	0	2530.json
1315	3	0.10373146086931229	0	0	0	1	0.94	0	0	0	0	0	0	1908.json
1651	5,5	0.15889984369277954,0.15889984369277954	0,0	0,0	0,0	1,1	1.79,1.79	0,0	2,2	0,1	0,0	0,0	0,0	2165.json
1685	3	0.761095404624939	0	0	0	1	1.89	0	0	0	0	0	0	99.json
1582	3	0.6879553198814392	0	0	0	1	0.94	0	0	0	0	0	0	2428.json
1785	16,16,16,16,16,16	0.0,0.0,0.0,0.0,0.0,0.0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	4.15,4.15,4.15,4.15,4.15,4.15	1,1,1,1,1,1	10,10,10,10,10,10	0,6,11,53,87,1469	0,1,1,1,0,1	0,2,2,2,0,2	0,3,3,35,0,13	1405.json
1075	9	0.17491503059864044	4	3	7	3	1.33	1	3	0	0	0	0	147.json
1591	7,7,7,12,16	0.5096589922904968,0.5127238035202026,0.5127238035202026,0.18113765120506287,0.14221790432929993	1,1,1,4,5	1,1,1,3,4	2,2,2,7,9	2,2,2,3,4	1.28,1.28,1.28,1.89,1.69	1,1,1,1,1	2,2,2,9,11	0,1,1,1,5	0,2,0,7,4	0,4,0,8,4	0,6,0,197,81	493.json
1315	3	0.2677787244319916	0	0	0	1	0.94	0	0	0	0	0	0	2669.json
