Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
4819	103,123,124,124,138,137,127,133,161,167,167,167,177,177,191,209,199,214,216,217,217,212,212,212	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	16,22,22,22,23,23,23,23,33,33,33,33,38,38,45,45,44,44,44,44,44,43,43,43	19,30,30,30,33,33,33,33,43,43,43,43,46,46,52,52,50,50,50,50,50,49,49,49	35,52,52,52,56,56,56,56,76,76,76,76,84,84,97,97,94,94,94,94,94,92,92,92	21,26,26,26,29,29,29,30,39,40,40,40,44,44,48,51,49,49,49,49,49,48,48,48	11.67,10.83,10.73,10.79,12.38,12.38,11.08,10.92,12.28,12.43,12.43,12.43,12.36,12.36,11.99,11.66,11.82,11.79,12.51,11.77,11.77,11.84,11.84,11.84	7,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9	88,98,98,96,109,108,110,112,141,143,143,143,155,157,177,180,178,178,192,192,193,192,192,192	0,334,503,516,519,526,812,1104,1114,1115,1143,1195,1233,1590,2096,2448,2457,2462,2497,2505,2763,2861,3510,3570	0,26,3,5,15,0,7,7,37,7,1,0,15,1,16,28,2,33,14,1,3,2,1,1	0,27,3,12,16,1,17,8,44,8,2,0,15,2,16,38,14,51,26,2,6,8,2,2	0,789,136,214,631,35,425,247,1377,259,4,0,541,16,765,492,274,108,736,148,42,132,10,10	2748.json
3655	8,8,15,19	0.0,0.0,4.514866741374135E-4,8.259741007350385E-4	2,2,4,4	2,2,5,5	4,4,9,9	2,2,5,5	9.68,9.68,10.29,8.61	0,0,0,2	9,9,13,13	0,31,109,1298	0,0,16,9	0,0,21,14	0,0,373,80	2786.json
5191	3,3,3,10,7,8,8,9,10,10,10	6.866169860586524E-4,0.0,0.0013625724241137505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0,0,0,0,0,2,2,2,2,2,2	0,0,0,0,0,2,2,2,2,2,2	0,0,0,0,0,4,4,4,4,4,4	1,1,1,1,1,2,2,2,2,2,2	3.77,3.77,3.77,3.2,3.61,4.8,4.8,4.79,4.54,4.54,4.54	0,0,0,0,0,0,0,0,1,1,1	2,2,2,4,3,4,4,5,5,5,5	0,372,608,753,756,763,1567,2814,2834,4234,4236	0,2,2,9,2,2,0,2,2,2,2	0,4,4,10,7,3,0,3,3,4,4	0,32,72,281,144,49,0,30,6,18,13	6213.json
2401	3,3,3	0.42327043414115906,0.15537644922733307,0.21971842646598816	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	1,1,1	0,3,50	0,2,1	0,4,2	0,26,13	6144.json
2322	3,3	0.8316779136657715,0.8328880071640015	0,0	0,0	0,0	1,1	1.89,3.77	0,0	0,0	0,0	0,0	0,0	0,16	4594.json
5191	37,23,22,23,18,18,18,19	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	6,4,4,4,4,4,4,4	11,5,5,6,6,6,5,5	17,9,9,10,10,10,9,9	9,4,4,4,4,4,4,4	13.06,6.74,6.79,8.36,5.0,5.0,5.0,4.93	3,1,1,1,1,1,1,1	31,21,21,20,20,20,20,20	0,20,372,753,1567,2732,2822,2834	0,41,1,23,0,6,1,2	0,85,3,60,0,12,2,3	0,1183,79,997,93,68,18,6	577.json
4438	4,6,5,5,5,6,10	1.1983636068180203E-4,0.001249780529178679,1.1440595699241385E-4,1.1440595699241385E-4,0.0,1.1006621934939176E-4,0.25304293632507324	0,1,1,1,1,1,1	0,1,1,1,1,1,1	0,2,2,2,2,2,2	1,2,2,2,2,2,2	4.0,5.5,5.99,5.99,5.99,5.5,5.99	0,0,0,0,0,1,1	1,1,1,1,2,2,5	0,80,312,814,2061,2081,2705	0,2,1,0,1,2,7	0,2,2,0,2,3,8	0,119,15,0,30,6,205	6500.json
3783	3,3	0.3394056558609009,0.3394056558609009	0,0	0,0	0,0	1,1	3.77,3.77	0,0	2,2	0,159	0,0	0,0	0,0	5539.json
4090	3,3	0.7794516086578369,0.7794516086578369	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,466	0,0	0,0	0,0	5962.json
4211	3,3	0.8360432982444763,0.8360432982444763	0,0	0,0	0,0	1,1	3.77,3.77	0,0	1,1	0,587	0,0	0,0	0,1	44.json
