Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
4555	3,3,3,3,3	0.2065616399049759,0.2065616399049759,0.2065616399049759,0.2065616399049759,0.2065616399049759	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	2,2,2,2,2	0,771,771,902,1240	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	115.json
4787	3,3,3,3,3	0.9145032167434692,0.9145032167434692,0.9145032167434692,0.9145032167434692,0.9145032167434692	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0.94,0.94,0.94,0.94,0.94	0,0,0,0,0	1,1,1,1,1	0,988,1002,1134,1472	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	3464.json
2729	3,3,11	0.18276627361774445,0.19973912835121155,0.023134421557188034	0,0,2	0,0,1	0,0,3	1,1,3	3.77,1.89,4.04	0,0,2	1,1,6	0,189,1812	0,2,10	0,4,11	0,24,446	2044.json
1804	3	0.5854531526565552	0	0	0	1	1.89	0	1	0	0	0	0	1601.json
3784	8,8,8,8,8,8,8	0.04086911678314209,0.04086911678314209,0.04086911678314209,0.03790389746427536,0.03790389746427536,0.03790389746427536,0.03672122582793236	3,3,3,3,3,3,3	1,1,1,1,1,1,1	4,4,4,4,4,4,4	2,2,2,2,2,2,2	3.46,3.46,3.46,3.46,3.46,3.46,3.46	1,1,1,1,1,1,1	4,4,4,4,4,4,3	0,0,0,21,131,469,624	0,0,0,1,0,0,1	0,0,0,2,0,0,2	0,0,0,9,0,0,2	327.json
2248	13	0.5688803791999817	2	1	3	3	5.79	2	3	0	0	0	0	2733.json
3771	15,15,15,15,4	0.0016474908916279674,0.0016092781443148851,0.0016092781443148851,0.0016092781443148851,2.3118458921089768E-4	1,1,1,1,0	2,2,2,2,0	3,3,3,3,0	3,3,3,3,1	6.31,6.31,6.31,6.31,6.63	2,2,2,2,0	5,5,5,5,1	0,8,118,456,3078	0,2,0,0,1	0,4,0,0,15	0,18,0,0,411	489.json
4108	3,3	0.24372270703315735,0.24372270703315735	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	0,793	0,0	0,0	0,0	3936.json
1421	4	0.7308318018913269	0	0	0	1	2.0	0	2	0	0	0	0	1785.json
4820	32,32,32,35,35,35,35,35,35,36	0.004711158107966185,0.00456404872238636,0.005653756204992533,0.0062234424985945225,0.00508513068780303,0.00508513068780303,0.00508513068780303,0.00508513068780303,0.00508513068780303,0.004849205259233713	2,2,2,3,3,3,3,3,3,3	2,2,2,3,3,3,3,3,3,3	4,4,4,6,6,6,6,6,6,6	3,3,3,4,4,4,4,4,4,4	14.78,14.78,14.78,14.67,14.67,14.67,14.67,14.67,14.67,14.56	3,3,3,3,3,3,3,3,3,3	9,9,8,9,10,10,10,10,10,10	0,116,129,143,170,1035,1035,1167,1505,3171	0,2,1,3,1,0,0,0,0,1	0,4,2,3,2,0,0,0,0,1	0,15,13,169,13,0,0,0,0,26	131.json
795	3	0.9027261137962341	0	0	0	1	1.89	0	0	0	0	0	0	3759.json
2540	3,3	0.809224545955658,0.4651477038860321	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,2	0,968	0,1	0,2	0,21	1702.json
