Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
5552	3	0.6437634825706482	0	0	0	1	1.89	0	0	10.0	2.0	11.0	2.0	12.0	13.0	46.604515	5.0	233.02258	12.945699	0.015534839	132.9956512451172	0	0	0	0	4732.json
6942	48,74,78,78	0.001519618323072791,0.0,0.0,0.0	10,12,7,7	12,17,9,9	22,29,16,16	12,15,7,7	6.83,8.25,8.16,8.16	6,7,4,4	11,22,12,12	45.0,48.0,39.0,39.0	22.0,27.0,19.0,19.0	177.0,285.0,154.0,154.0	51.0,142.0,74.0,74.0	67.0,75.0,58.0,58.0	228.0,427.0,228.0,228.0	1383.0684,2659.7056,1335.6198,1335.6198	52.15909,126.22222,75.947365,75.947365	72139.586,335713.94,101436.8,101436.8	4007.755,18650.773,5635.3774,5635.3774	0.4610228,0.88656855,0.44520658,0.44520658	67.91983032226562,56.81709671020508,61.38613510131836,61.38613510131836	0,506,529,570	0,76,4,0	0,129,4,0	0,2006,122,0	8597.json
6224	3,3	0.7026734948158264,0.6987966299057007	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,69	0,2	0,4	0,30	7529.json
6430	10,10,11,11	0.43661031126976013,0.42313438653945923,0.1309269666671753,0.22638924419879913	2,2,4,4	2,2,2,3	4,4,6,7	3,3,3,3	3.45,3.45,3.82,3.82	2,2,2,2	5,5,5,6	21.0,21.0,22.0,25.0	8.0,8.0,9.0,8.0	47.0,47.0,52.0,55.0	17.0,17.0,20.0,18.0	29.0,29.0,31.0,33.0	64.0,64.0,72.0,73.0	310.9108,310.9108,356.70215,368.24075	22.3125,22.3125,24.444447,28.125	6937.1973,6937.1973,8719.387,10356.771	385.39984,385.39984,484.41037,575.3762	0.103636935,0.103636935,0.11890072,0.122746915	103.16268920898438,103.16268920898438,100.90421295166016,100.73866271972656	0,108,878,881	0,1,3,3	0,2,5,6	0,7,124,94	6101.json
6408	42,42,61,61	0.0,0.0,0.0,0.0	9,9,11,11	15,15,20,20	24,24,31,31	16,16,20,20	9.73,9.73,8.67,8.67	3,3,4,4	20,20,22,22	46.0,46.0,49.0,49.0	28.0,28.0,31.0,31.0	254.0,254.0,326.0,326.0	81.0,81.0,105.0,105.0	74.0,74.0,80.0,80.0	335.0,335.0,431.0,431.0	2080.167,2080.167,2724.751,2724.751	66.53571,66.53571,82.98387,82.98387	138405.39,138405.39,226110.39,226110.39	7689.1885,7689.1885,12561.688,12561.688	0.693389,0.693389,0.90825033,0.90825033	67.04069519042969,67.04069519042969,58.6711540222168,58.6711540222168	0,36,2871,3339	0,0,23,1	0,0,24,2	0,0,705,1	5796.json
7052	4	0.9028499722480774	0	0	0	1	1.73	0	1	10.0	3.0	12.0	3.0	13.0	15.0	55.506596	5.0	277.533	15.418499	0.018502198	127.42622375488281	0	0	0	0	969.json
7052	4	0.38755136728286743	0	0	0	1	1.73	0	2	13.0	5.0	16.0	6.0	18.0	22.0	91.73836	7.8	715.5592	39.75329	0.030579453	124.81353759765625	0	0	0	0	1029.json
3894	9	0.44539591670036316	0	0	0	2	2.95	1	1	20.0	5.0	30.0	6.0	25.0	36.0	167.17882	12.0	2006.1458	111.452545	0.05572627	108.3258285522461	0	0	0	0	3795.json
7052	4	0.887032151222229	0	0	0	1	1.66	0	1	10.0	3.0	12.0	3.0	13.0	15.0	55.506596	5.0	277.533	15.418499	0.018502198	127.42622375488281	0	0	0	0	718.json
6922	3	0.9370230436325073	0	0	0	1	0.94	0	1	10.0	3.0	12.0	3.0	13.0	15.0	55.506596	5.0	277.533	15.418499	0.018502198	132.086669921875	0	0	0	0	8913.json
5957	2	0.9289283156394958	0	0	0	1	0.0	0	0	10.0	2.0	11.0	2.0	12.0	13.0	46.604515	5.0	233.02258	12.945699	0.015534839	139.56419372558594	0	0	0	0	7177.json
6204	3,3	0.915239691734314,0.956878125667572	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	11.0,11.0	3.0,3.0	14.0,14.0	3.0,3.0	14.0,14.0	17.0,17.0	64.72504,64.72504	5.5,5.5	355.9877,355.9877	19.777094,19.777094	0.021575011,0.021575011	131.28770446777344,131.28770446777344	0,280	0,1	0,2	0,9	2373.json
4523	6,13	0.3958854377269745,0.21980853378772736	2,2	1,2	3,4	2,3	2.75,3.61	1,2	3,7	20.0,27.0	6.0,5.0	37.0,55.0	11.0,11.0	26.0,32.0	48.0,66.0	225.62112,330.0	18.333334,29.7	4136.387,9801.0	229.79929,544.5	0.07520704,0.11	113.33544158935547,98.6025390625	0,1124	0,11	0,14	0,294	2629.json
7052	4	0.8917991518974304	0	0	0	1	1.73	0	1	10.0	3.0	12.0	3.0	13.0	15.0	55.506596	5.0	277.533	15.418499	0.018502198	127.42622375488281	0	0	0	0	1263.json
7052	6	0.049387555569410324	2	2	4	2	2.8	0	3	19.0	6.0	28.0	11.0	25.0	39.0	181.11038	17.416668	3154.3394	175.24107	0.06037013	114.47814178466797	0	0	0	0	1304.json
6169	3	0.8879998922348022	0	0	0	1	1.89	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	8052.json
5041	6	0.50890052318573	2	1	3	2	2.75	1	1	17.0	6.0	23.0	7.0	23.0	30.0	135.70686	9.916666	1345.7596	74.76443	0.045235623	115.97891235351562	0	0	0	0	1850.json
