Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
911	7,7	0.3603256642818451,0.3603256642818451	1,1	1,1	2,2	2,2	4.56,4.56	0,0	2,2	0,0	0,7	0,7	0,0	784.json
3085	11,11,11,12,13,13,13,14	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0,0,0,1,2,2,2,2	0,0,0,1,2,2,2,2	0,0,0,2,4,4,4,4	1,1,1,2,3,3,3,3	1.78,1.78,1.78,1.73,1.69,1.69,1.69,1.64	0,0,0,0,0,0,0,0	10,13,13,15,17,18,18,21	0,148,149,150,1235,2314,2347,2573	0,3,1,4,1,1,8,1	0,6,2,7,1,2,16,1	0,30,13,78,86,11,125,58	14753.json
651	17,21,21	0.02047908864915371,0.01887662336230278,0.02967785857617855	2,3,3	2,3,3	4,6,6	4,5,5	5.94,5.78,5.78	1,2,2	7,7,7	0,14,33	0,8,3	0,12,6	0,200,60	11212.json
366	4	0.09799537062644958	0	0	0	1	1.73	0	1	0	0	0	0	10503.json
1231	7	0.34724852442741394	0	0	0	1	9.98	0	6	0	0	0	0	3604.json
1921	4	0.8780749440193176	0	0	0	1	1.73	0	0	0	0	0	0	8925.json
3322	10,10,7,7	0.15125851333141327,0.11700671911239624,0.11140204221010208,0.14533616602420807	1,1,1,1	1,1,1,1	2,2,2,2	2,2,2,2	2.8,2.8,2.8,3.73	1,1,0,0	2,2,2,2	0,255,2125,2626	0,1,2,3	0,2,7,6	0,3,86,41	16436.json
3166	4,4,21,21,21,21,17,17,14,15,15,15,14,11,11	0.17863526940345764,0.2432788610458374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3039588995743543E-4,2.57985811913386E-4	0,0,2,2,2,2,1,1,0,0,0,0,0,0,0	0,0,3,3,3,3,1,1,0,0,0,0,0,0,0	0,0,5,5,5,5,2,2,0,0,0,0,0,0,0	1,1,6,6,6,6,4,4,3,3,3,3,3,2,2	1.73,1.73,2.93,2.93,2.93,2.93,2.38,2.38,2.62,2.53,2.53,2.53,2.62,2.3,2.3	0,0,1,1,1,1,0,0,1,1,1,1,1,0,0	0,0,15,13,13,13,13,13,8,9,9,9,8,8,8	0,209,209,209,209,209,222,230,617,849,1205,1359,2017,2515,2800	0,1,20,2,5,2,4,1,11,1,2,5,0,3,1	0,2,22,4,10,4,12,2,26,1,4,10,1,9,2	0,7,990,4,10,50,155,60,476,65,28,35,58,197,42	2082.json
1506	4,4	0.5365845561027527,0.5182543396949768	0,0	0,0	0,0	1,1	1.73,1.73	0,0	2,2	0,69	0,4	0,8	0,16	7270.json
3815	4,4,4	0.9036232829093933,0.9036232829093933,0.8984828591346741	0,0,0	0,0,0	0,0,0	1,1,1	1.73,1.73,1.73	0,0,0	0,0,0	0,1908,2072	0,0,1	0,0,2	0,0,3	7360.json
302	15	0.11096937209367752	0	0	0	1	4.04	2	7	0	0	0	0	8034.json
1601	6,6	0.10624882578849792,0.11771715432405472	2,2	1,1	3,3	2,2	2.98,2.98	0,0	3,3	0,63	0,1	0,2	0,5	12346.json
2521	4	0.2640795111656189	0	0	0	1	1.73	0	1	0	0	0	0	20750.json
366	8	0.0	0	0	0	1	20.54	0	0	0	0	0	0	9885.json
366	5	0.12584474682807922	0	0	0	1	1.96	0	2	0	0	0	0	10084.json
1107	4	0.7260724306106567	0	0	0	1	1.73	0	0	0	0	0	0	5390.json
1759	4,4,4	0.008460244163870811,0.00916378665715456,0.015588359907269478	0,0,0	0,0,0	0,0,0	1,1,1	1.73,1.73,1.73	0,0,0	2,2,4	0,890,1393	0,1,2	0,2,4	0,7,62	13664.json
92	5	0.8627808690071106	0	0	0	1	1.96	0	2	0	0	0	0	19436.json
2521	13,13,13,13	0.0017872200114652514,0.0018081028247252107,0.0018539015436545014,0.0019008585950359702	0,0,0,0	0,0,0,0	0,0,0,0	4,4,4,4	3.31,3.31,3.31,3.31	1,1,1,1	10,11,11,11	0,251,1008,1652	0,2,1,1	0,4,2,2	0,38,10,7	20986.json
3060	69,69,71,71,71,80,84,83,108,112,122,126,127,120,138,82,138,140,140,140,140,140,140,142,141,141,138,138,155,152,156,153,161,108,109,108,109,110,158,7,158,7,9,5	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08732012659311295,0.0,0.08154983073472977,0.12768952548503876,0.03032502345740795	10,10,11,11,11,15,16,14,16,16,16,17,17,17,22,16,22,22,23,23,23,23,23,24,24,24,23,23,28,27,28,28,31,30,30,30,30,30,31,1,31,1,2,1	14,14,15,15,15,19,20,20,26,28,30,30,30,30,34,20,34,35,35,35,35,35,35,36,36,36,34,34,42,40,42,41,45,31,31,31,31,31,44,1,44,1,2,1	24,24,26,26,26,34,36,34,42,44,46,47,47,47,56,36,56,57,58,58,58,58,58,60,60,60,57,57,70,67,70,69,76,61,61,61,61,61,75,2,75,2,4,2	16,16,17,17,17,21,23,22,28,30,31,32,32,31,36,22,36,37,37,37,37,37,37,38,38,38,36,36,44,42,44,42,46,35,35,35,35,35,44,2,44,2,3,2	4.36,4.36,4.47,4.47,4.47,4.8,4.72,4.78,5.09,5.09,5.54,5.49,5.49,4.4,4.48,4.77,4.48,4.48,4.46,4.46,4.46,4.46,4.46,4.45,4.45,4.45,5.43,5.43,4.45,5.35,4.47,5.35,4.46,4.07,4.07,4.07,4.07,4.07,5.32,2.8,5.32,2.8,2.95,1.96	4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,0,0	47,47,48,49,48,54,60,61,66,68,74,77,78,77,86,60,86,86,83,83,83,83,83,84,82,82,77,79,88,86,89,89,92,70,70,70,70,70,92,5,93,5,6,4	0,1,1,29,82,98,98,156,172,176,180,186,202,223,279,286,289,306,370,372,512,518,535,566,602,643,692,713,757,874,935,1021,1101,1251,1280,1280,1280,1286,1298,1379,1420,1829,2304,2364	0,2,2,1,2,12,9,13,33,6,41,11,6,119,22,1,2,3,8,2,1,1,1,4,0,9,12,2,21,2,4,13,6,64,7,6,7,5,1,4,1,1,3,3	0,4,2,2,4,13,14,29,38,8,65,18,11,245,22,5,4,3,14,4,2,2,2,6,1,18,29,4,25,4,4,26,6,190,13,13,13,8,2,144,2,2,3,11	0,59,160,24,65,1019,439,820,1492,346,1835,370,159,757,1085,4506,4501,171,876,12,13,1,20,216,50,87,785,24,1929,1144,1412,1287,1610,5074,136,136,136,133,5150,11238,11259,11253,130,326	3486.json
1809	4	0.5238653421401978	0	0	0	1	1.73	0	1	0	0	0	0	20100.json
1689	6	1.548409491078928E-4	0	0	0	1	2.0	0	3	0	0	0	0	14712.json
1739	11	0.4034583866596222	0	0	0	2	2.67	1	2	0	0	0	0	15265.json
120	5	0.03723127022385597	0	0	0	1	1.96	0	1	0	0	0	0	4297.json
1402	10,11	0.3910748064517975,0.30285507440567017	2,2	1,1	3,3	2,2	3.92,3.85	2,2	1,1	0,149	0,1	0,2	0,33	298.json
722	15,15	0.0,0.0	0,0	0,0	0,0	1,1	9.77,9.77	0,0	32,32	0,0	0,1	0,2	0,7	1365.json
651	4	0.353756308555603	0	0	0	1	1.73	0	3	0	0	0	0	11210.json
2524	4	0.7872313857078552	0	0	0	1	1.73	0	0	0	0	0	0	22131.json
1961	4,4	0.5237241387367249,0.026545369997620583	1,1	1,1	2,2	2,2	1.73,1.73	0,0	1,1	0,14	0,2	0,4	0,36	8059.json
2045	4	0.6034367680549622	0	0	0	1	1.73	0	1	0	0	0	0	15094.json
2206	4	0.9044044613838196	0	0	0	1	1.73	0	0	0	0	0	0	1633.json
1196	4,4	0.10943349450826645,0.10943349450826645	0,0	0,0	0,0	1,1	1.73,1.73	0,0	1,1	0,24	0,0	0,0	0,0	9216.json
4120	10,10,10,10,11,11,14,11,11	0.2754264771938324,0.2754264771938324,0.16752715408802032,0.16752715408802032,0.7374201416969299,0.8977112174034119,0.6277812719345093,0.8716223239898682,0.8763898611068726	2,2,2,2,0,0,1,0,0	2,2,2,2,0,0,1,0,0	4,4,4,4,0,0,2,0,0	3,3,3,3,2,2,3,2,2	5.08,5.08,5.08,5.08,2.67,2.67,3.83,2.67,2.67	1,1,1,1,1,1,1,1,1	5,5,5,5,1,1,1,2,2	0,58,192,303,303,303,1003,1006,1243	0,0,3,0,11,11,4,1,1	0,0,6,0,21,22,5,5,2	0,0,33,0,180,132,112,122,18	8356.json
57	4	0.4166683256626129	0	0	0	1	1.73	0	1	0	0	0	0	21033.json
1221	5	0.607448160648346	0	0	0	1	1.96	0	2	0	0	0	0	19694.json
1787	4,4	0.5233309864997864,0.44577524065971375	1,1	1,1	2,2	2,2	1.73,1.73	0,0	1,1	0,274	0,1	0,2	0,20	18076.json
2075	7,7,9,9,22,22	0.9743789434432983,0.9513528943061829,0.7823808789253235,0.7823808789253235,0.24482184648513794,0.23167555034160614	1,1,1,1,5,5	1,1,1,1,3,3	2,2,2,2,8,8	2,2,2,2,4,4	2.8,2.8,2.51,2.51,3.31,3.31	0,0,0,0,2,2	1,1,3,3,8,8	0,65,443,454,741,755	0,1,9,9,16,1	0,2,16,16,18,2	0,21,134,0,440,14	3731.json
1206	4,4	0.2935778796672821,0.275829553604126	0,0	0,0	0,0	1,1	1.73,1.73	0,0	1,1	0,205	0,2	0,4	0,19	7102.json
1759	22,22,22,22,22,27	0.6236909627914429,0.6787719130516052,0.6729632019996643,0.6813069581985474,0.6304485201835632,0.26209959387779236	4,4,4,4,4,4	3,3,3,3,3,3	7,7,7,7,7,7	5,5,5,5,5,6	3.73,3.73,3.73,3.73,3.73,3.66	2,2,2,2,2,2	5,5,5,5,6,8	0,16,127,253,355,608	0,2,1,1,2,5	0,4,2,2,4,5	0,12,18,10,28,304	13562.json
1809	10,9,9,9,7	0.31850260496139526,0.6637780666351318,0.48924997448921204,0.48924997448921204,0.43231600522994995	2,2,0,0,0	2,1,0,0,0	4,3,0,0,0	3,2,2,2,1	5.37,6.76,6.76,6.76,7.59	0,0,0,0,0	4,3,3,3,4	0,22,28,43,1746	0,9,3,0,1	0,19,6,0,4	0,193,54,0,57	18782.json
1816	4	0.8167741298675537	0	0	0	1	1.73	0	0	0	0	0	0	5848.json
3166	4,12,12,12,15,15,14,14,14,15,17,13,13,13,16,15,19,15,19,19,7,7	0.4119640588760376,0.026962146162986755,0.026639394462108612,0.034611210227012634,0.0013354651164263487,0.0013142264215275645,0.0021746254060417414,0.0014784992672502995,4.994860501028597E-4,3.4277696977369487E-4,6.118604796938598E-4,0.006049576215445995,0.005466870032250881,0.005435854196548462,0.0034093058202415705,0.004992593079805374,0.0010307643096894026,0.004992593079805374,0.0010307643096894026,0.0010121988598257303,0.005536829121410847,0.0056327530182898045	0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0	0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2,2,2,2,2,0,0	0,0,0,0,0,0,0,0,0,2,3,2,2,2,3,3,3,3,3,3,0,0	1,2,2,2,2,2,2,2,2,3,4,3,3,3,4,4,4,4,4,4,2,2	1.73,2.56,2.56,2.56,2.29,2.29,2.37,2.37,2.37,3.09,3.03,2.46,2.46,2.46,2.63,2.72,2.68,2.72,2.68,2.68,2.8,2.8	0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0	0,7,7,7,13,13,12,12,13,13,13,10,10,10,11,11,13,11,13,13,5,5	0,0,138,138,198,209,209,219,230,230,547,562,624,801,1357,1359,1385,1385,1386,1435,1876,1934	0,12,1,4,8,2,5,1,2,2,5,0,1,5,7,4,5,1,5,1,1,1	0,14,2,8,13,4,11,2,4,3,6,4,2,10,11,9,6,6,6,2,17,2	0,411,1,32,326,6,122,9,66,63,84,198,10,43,149,70,126,126,126,8,492,6	19128.json
2315	31,38,47,47,47,48,48,48,46,46,46	1.410821423633024E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	5,6,7,7,7,7,7,7,7,7,7	6,7,8,8,8,8,8,8,8,8,8	11,13,15,15,15,15,15,15,15,15,15	5,6,7,7,7,7,7,7,7,7,7	2.48,3.01,3.98,3.98,3.98,3.94,3.96,3.96,3.08,3.08,3.08	1,2,3,3,3,3,3,3,2,2,2	21,22,27,28,27,29,29,29,29,29,29	0,216,229,256,295,561,610,920,1026,1094,1664	0,11,28,1,1,3,2,0,10,2,2	0,15,48,2,2,3,2,3,21,4,4	0,234,500,2,7,139,177,0,344,48,26	13502.json
1809	4	0.01690618321299553	0	0	0	1	1.73	0	4	0	0	0	0	4494.json
763	4,4	0.06336341053247452,0.08924601972103119	0,0	0,0	0,0	1,1	1.73,1.73	0,0	2,0	0,67	0,1	0,2	0,29	3308.json
651	4,4	0.008527026511728764,0.008527026511728764	0,0	0,0	0,0	1,1	1.73,1.73	0,0	3,3	0,33	0,1	0,2	0,6	11331.json
366	8	0.0024642501957714558	1	1	2	2	2.65	0	6	0	0	0	0	9957.json
2075	22,22,22	0.7270247936248779,0.6360623836517334,0.584999144077301	1,1,1	1,1,1	2,2,2	2,2,2	4.16,4.16,4.16	1,1,1	3,3,3	0,65,755	0,2,2	0,4,4	0,40,28	3652.json
2212	4,8,4,4,4	0.0011888552689924836,0.017238309606909752,0.7841985821723938,0.8693057298660278,0.9467041492462158	0,0,0,1,1	0,0,0,1,1	0,0,0,2,2	1,1,1,2,2	1.73,12.06,1.73,1.73,1.73	0,0,0,0,0	3,3,1,1,1	0,403,483,832,1860	0,5,4,1,1	0,6,12,2,2	0,163,282,24,15	21395.json
132	5	0.43912795186042786	0	0	0	1	1.96	0	1	0	0	0	0	6556.json
1231	4,4	0.03608082979917526,0.02202635630965233	0,0	0,0	0,0	1,1	1.73,1.73	0,0	1,1	0,535	0,1	0,2	0,5	20295.json
3264	11,11,13,13	0.5919189453125,0.6382816433906555,0.19455838203430176,0.19455838203430176	0,0,1,1	0,0,1,1	0,0,2,2	2,2,3,3	2.67,2.67,3.45,3.45	1,1,1,1	1,1,2,2	0,96,219,1234	0,1,2,0	0,2,2,0	0,10,86,0	5988.json
2620	6,6,7,5	0.0,0.0,0.0,0.0019909976981580257	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	2.0,2.0,23.87,1.96	0,0,0,0	3,3,3,6	0,705,1783,2254	0,1,2,3	0,2,3,8	0,13,97,320	21705.json
1548	16	0.14302043616771698	3	3	6	4	3.65	2	3	0	0	0	0	7204.json
366	4	0.9049965143203735	0	0	0	1	1.73	0	1	0	0	0	0	10374.json
756	7,9,9	0.40701034665107727,0.02335706166923046,0.01912861503660679	1,3,2	1,3,2	2,6,4	2,3,3	2.8,2.95,2.95	0,0,0	1,2,2	0,451,453	0,2,1	0,2,2	0,172,17	17225.json
1597	5	0.12462981790304184	0	0	0	1	1.96	0	2	0	0	0	0	18974.json
1025	8,8,9,9,13	0.0015106925275176764,0.0014039463130757213,0.0,0.0,1.8086915952153504E-4	0,0,0,0,1	0,0,0,0,1	0,0,0,0,2	1,1,1,1,2	1.94,1.94,1.89,1.89,2.46	0,0,0,0,1	6,6,10,9,10	0,156,243,659,976	0,1,1,2,8	0,2,1,4,11	0,7,130,117,136	1953.json
213	1	0.0	0	0	0	1	0.0	0	2	0	0	0	0	1605.json
1601	4	0.7644416689872742	0	0	0	1	1.73	0	1	0	0	0	0	12262.json
1601	4	0.9130402207374573	0	0	0	1	1.73	0	0	0	0	0	0	12066.json
651	8,8,8	0.009092316031455994,0.009092316031455994,0.005811308976262808	0,0,0	0,0,0	0,0,0	2,2,2	2.65,2.65,2.65	0,0,0	9,9,9	0,1,178	0,0,2	0,0,4	0,0,6	22553.json
2362	4,4,4,4,4,4,4,4,4	0.0,0.0,0.0,0.0,0.0,0.0,0.4269495904445648,0.4269495904445648,0.4454602301120758	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1	1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73	0,0,0,0,0,0,0,0,0	2,2,2,2,2,2,1,1,1	0,92,195,257,264,441,666,988,997	0,1,1,1,1,1,1,0,1	0,2,2,2,2,2,2,0,2	0,11,18,20,45,26,174,0,11	23045.json
1320	16,18,18,18	0.16664215922355652,0.032698504626750946,0.017140038311481476,0.015483505092561245	5,7,7,7	4,6,6,6	9,13,13,13	5,6,6,6	7.16,6.89,6.89,6.89	2,2,2,2	2,5,4,4	0,668,702,954	0,3,2,2	0,3,4,4	0,229,68,9	1368.json
1404	4	0.9430917501449585	1	1	2	2	1.73	0	0	0	0	0	0	22676.json
2008	5,5	0.15067194402217865,0.14917941391468048	0,0	0,0	0,0	1,1	1.96,1.96	0,0	1,1	0,40	0,2	0,4	0,12	23142.json
1107	4	0.5276392698287964	0	0	0	1	1.73	0	1	0	0	0	0	5082.json
3943	17,5,5,7,7,17,20	0.04888719692826271,0.011587857268750668,0.021481076255440712,0.10234905034303665,0.10234905034303665,0.017747219651937485,0.00918074231594801	3,0,0,2,2,2,4	2,0,0,2,2,1,2	5,0,0,4,4,3,6	3,1,1,3,3,2,3	2.63,2.0,2.0,1.89,1.89,4.19,3.96	1,0,0,0,0,1,1	9,1,1,3,3,12,15	0,103,421,490,1091,1093,1119	0,3,2,4,0,18,7	0,19,4,5,0,25,8	0,444,68,245,0,430,361	5931.json
2235	4	0.43788832426071167	0	0	0	1	1.73	0	1	0	0	0	0	4883.json
1691	5	0.1387852430343628	0	0	0	1	1.96	0	2	0	0	0	0	18950.json
2564	4,6,9,21,21,21,21,21	0.30395710468292236,0.046881768852472305,9.96796297840774E-4,0.0013774032704532146,0.0014191133668646216,0.001000558608211577,9.959932649508119E-4,0.001000558608211577	0,0,2,3,3,3,3,3	0,0,2,3,3,3,3,3	0,0,4,6,6,6,6,6	1,1,2,4,4,4,4,4	1.73,2.0,8.99,3.55,3.55,3.55,3.55,3.55	0,0,0,2,2,2,2,2	1,7,7,12,12,14,14,14	0,184,805,891,1695,1913,1927,2198	0,6,10,16,2,2,1,1	0,10,14,20,4,4,2,2	0,236,452,588,14,28,6,3	21972.json
2835	4,4	0.057211920619010925,0.01626107282936573	0,0	0,0	0,0	1,1	1.73,1.73	0,0	0,0	0,1966	0,2	0,4	0,40	1212.json
1729	6	0.8139240741729736	0	0	0	1	2.0	0	1	0	0	0	0	18789.json
1961	4	0.5139243602752686	0	0	0	1	1.73	0	1	0	0	0	0	213.json
573	5,5	0.10389495640993118,0.07540834695100784	0,0	0,0	0,0	1,1	1.96,1.96	0,0	2,4	0,207	0,3	0,6	0,86	9162.json
1809	4,4,4	0.07497391849756241,0.07554370909929276,0.027788309380412102	0,0,0	0,0,0	0,0,0	1,1,1	1.73,1.73,1.73	0,0,0	0,1,1	0,118,413	0,1,1	0,2,2	0,19,25	21354.json
3943	4,4,4,4,4,4	0.8937233090400696,0.8006817102432251,0.8937233090400696,0.9129630327224731,0.8302063345909119,0.8403239846229553	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.73,1.73,1.73,1.73,1.73,1.73	0,0,0,0,0,0	1,2,1,1,1,1	0,421,421,775,1357,1913	0,1,1,1,1,4	0,2,2,2,2,8	0,17,17,10,24,16	5966.json
1799	4	0.8410264849662781	0	0	0	1	1.73	0	0	0	0	0	0	19765.json
1775	7	0.24406667053699493	4	3	7	3	3.33	0	3	0	0	0	0	4608.json
1900	5,4	0.775193452835083,0.8101038932800293	0,0	0,0	0,0	1,1	1.96,1.73	0,0	2,2	0,139	0,1	0,3	0,39	7258.json
120	5	0.48683565855026245	1	1	2	2	1.96	0	1	0	0	0	0	3942.json
2213	4,4	0.3390735983848572,0.5140703320503235	0,0	0,0	0,0	1,1	1.73,1.73	0,0	0,0	0,1142	0,1	0,2	0,14	16709.json
1298	4,4	1.9181761308573186E-4,0.0013270487543195486	0,0	0,0	0,0	1,1	1.73,1.73	0,0	4,4	0,996	0,1	0,2	0,24	16409.json
1298	5	0.002818965120241046	0	0	0	1	7.36	0	2	0	0	0	0	5230.json
1450	4,4,4	0.15193195641040802,0.14857986569404602,0.2742052376270294	0,0,0	0,0,0	0,0,0	1,1,1	1.73,1.73,1.73	0,0,0	3,3,2	0,581,826	0,1,1	0,2,2	0,7,42	10967.json
1947	4	0.4956033229827881	0	0	0	1	1.73	0	1	0	0	0	0	22928.json
2324	4	0.4281993806362152	0	0	0	1	1.73	0	0	0	0	0	0	8247.json
120	4	0.6815950870513916	0	0	0	1	1.73	0	0	0	0	0	0	4161.json
1809	28,28,27,27	0.0011626547202467918,0.0011541089043021202,7.149770972318947E-4,7.212875061668456E-4	1,1,1,1	1,1,1,1	2,2,2,2	2,2,2,2	8.82,5.08,5.19,5.19	1,1,2,2	16,16,13,12	0,22,118,577	0,5,8,4	0,10,17,8	0,72,204,30	18951.json
315	7	0.0	0	0	0	2	2.8	0	6	0	0	0	0	9249.json
3422	11,4,4,4,4,4,4,4,4,4	0.5491306781768799,0.804850697517395,0.8426154851913452,0.8426154851913452,0.804850697517395,0.6468982696533203,0.6893957257270813,0.804850697517395,0.6825763583183289,0.6785958409309387	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	2,1,1,1,1,1,1,1,1,1	2.67,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73,1.73	1,0,0,0,0,0,0,0,0,0	1,1,0,0,1,0,0,1,1,1	0,21,227,227,1325,1449,1648,2027,2460,3282	0,1,2,2,2,2,1,2,1,1	0,9,4,4,4,4,2,4,2,2	0,183,29,0,29,55,4,52,13,8	9335.json
1794	5	0.6178257465362549	1	1	2	2	1.98	0	3	0	0	0	0	8793.json
1772	4	0.34322577714920044	0	0	0	1	1.73	0	2	0	0	0	0	9230.json
1601	4	0.11957038938999176	0	0	0	1	1.73	0	1	0	0	0	0	11735.json
3230	4,4,4,5,14,15,15,15	0.5862382054328918,0.9240045547485352,0.9280659556388855,0.964326024055481,0.5427100658416748,0.35796570777893066,0.2843024730682373,0.20866303145885468	0,0,0,0,0,2,2,2	0,0,0,0,0,2,2,2	0,0,0,0,0,4,4,4	1,1,1,1,2,3,3,3	1.73,1.73,1.73,1.96,2.97,2.87,2.87,2.87	0,0,0,0,1,1,1,1	2,1,1,0,2,2,2,2	0,602,861,917,1183,1421,1445,1463	0,2,2,1,11,16,1,1	0,4,4,2,13,30,2,2	0,31,8,52,265,353,10,11	17402.json
2105	4	0.17306676506996155	0	0	0	1	1.73	0	0	0	0	0	0	23202.json
3237	4,4,9,9	3.1290031620301306E-4,3.3419294049963355E-4,0.0012101044412702322,0.0011243916815146804	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.73,1.73,11.98,11.98	0,0,0,0	2,3,8,8	0,29,1731,1800	0,1,9,9	0,2,13,18	0,2,298,36	7103.json
3626	4,4	0.5168740749359131,2.615433477330953E-4	0,0	0,0	0,0	1,1	1.73,1.73	0,0	0,5	0,2757	0,1	0,2	0,104	10900.json
92	3	0.6549930572509766	0	0	0	1	1.89	0	0	0	0	0	0	13380.json
1145	5	0.9414241313934326	0	0	0	1	1.96	0	1	0	0	0	0	19665.json
366	6	0.0020013984758406878	0	0	0	1	18.91	0	0	0	0	0	0	10066.json
2643	4,4,4,4,4	0.9335629343986511,0.9335629343986511,0.9321401715278625,0.5294414162635803,0.9539487957954407	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	2.0,2.0,2.0,2.0,2.0	0,0,0,0,0	2,2,2,4,1	0,1,101,1992,2006	0,6,1,1,2	0,6,2,2,4	0,0,7,57,84	21744.json
1777	4,6	0.0411970429122448,0.0916673094034195	0,2	0,2	0,4	1,2	1.73,2.98	0,0	1,1	0,171	0,4	0,6	0,145	5582.json
1601	7	0.9125216007232666	1	1	2	2	2.8	0	0	0	0	0	0	12473.json
1809	4	0.4735984802246094	0	0	0	1	1.73	0	1	0	0	0	0	18282.json
3013	4,15,4,5	0.39265263080596924,0.040943555533885956,0.8189999461174011,0.828582227230072	0,3,0,0	0,5,0,0	0,8,0,0	1,4,1,1	1.73,2.78,1.73,1.96	0,1,0,0	0,2,1,1	0,1500,1666,2885	0,17,1,1	0,19,17,1	0,591,555,26	17897.json
1582	4	0.003271555295214057	0	0	0	1	1.73	0	2	0	0	0	0	2338.json
2167	4	0.5405520796775818	0	0	0	1	1.73	0	1	0	0	0	0	23193.json
2742	7,7,7,7,9,8,9,10	0.2543262541294098,0.14870397746562958,0.14215287566184998,0.14629019796848297,0.2615247666835785,0.18010425567626953,0.057004474103450775,0.01711229979991913	0,0,0,0,3,3,3,3	0,0,0,0,2,2,2,2	0,0,0,0,5,5,5,5	1,1,1,1,2,2,2,2	1.94,1.94,1.94,1.94,2.3,2.4,2.3,2.21	0,0,0,0,0,0,0,0	5,5,5,5,6,7,9,11	0,0,2,68,536,767,789,1961	0,1,1,1,4,4,3,1	0,2,2,2,4,9,5,1	0,22,16,15,120,128,69,62	3283.json
2549	9,9,9,9,9,4,4	0.14516675472259521,0.15719294548034668,0.18647177517414093,0.16767871379852295,0.17383825778961182,0.6787630915641785,0.6431964635848999	2,2,2,2,2,0,0	2,2,2,2,2,0,0	4,4,4,4,4,0,0	3,3,3,3,3,1,1	2.8,2.8,2.8,2.8,2.8,1.73,1.73	0,0,0,0,0,0,0	3,3,3,3,3,0,0	0,0,13,240,241,375,1680	0,1,1,1,1,2,1	0,2,2,2,2,10,2	0,11,11,4,4,364,7	2015.json
1809	40,40,8	0.0,0.0,0.31427156925201416	11,11,4	12,12,5	23,23,9	11,11,4	22.37,22.37,3.12	3,3,0	36,30,4	0,22,1150	0,10,5	0,20,46	0,243,2134	18828.json
1409	12	0.10524383187294006	1	1	2	2	2.56	1	4	0	0	0	0	18136.json
1729	4,4,4	0.16933302581310272,0.27678897976875305,0.0727584958076477	0,0,0	0,0,0	0,0,0	1,1,1	1.73,1.73,1.73	0,0,0	2,4,2	0,152,1033	0,2,2	0,4,4	0,67,55	20097.json
1807	43,44,43	0.0,0.0,0.0	3,3,3	4,4,4	7,7,7	8,8,8	5.82,7.45,7.53	4,5,5	16,15,14	0,97,356	0,22,1	0,43,3	0,123,46	13940.json
1855	15	0.45519569516181946	1	1	2	3	2.45	1	4	0	0	0	0	16226.json
3962	10,10,18,4,4,4,4	0.05851511284708977,0.05851511284708977,0.004225725773721933,0.10294762253761292,0.05187258869409561,0.11756885796785355,0.6146640181541443	0,0,1,1,1,1,1	0,0,1,1,1,1,1	0,0,2,2,2,2,2	1,1,2,2,2,2,2	3.92,3.92,6.34,1.73,1.73,1.73,1.73	1,1,1,0,0,0,0	1,1,2,0,0,2,0	0,209,565,566,895,1593,2153	0,0,16,1,1,2,2	0,0,24,16,2,4,4	0,0,365,484,3,15,70	17279.json
1601	4	0.5708156824111938	0	0	0	1	1.73	0	1	0	0	0	0	11804.json
366	13	0.530748188495636	1	1	2	2	2.92	1	5	0	0	0	0	9446.json
2270	4	0.706912636756897	0	0	0	1	1.73	0	1	0	0	0	0	10576.json
2123	22	0.002365441294386983	0	0	0	2	11.3	2	9	0	0	0	0	10710.json
1601	19,19	0.05386916548013687,0.05386916548013687	1,1	2,2	3,3	3,3	3.05,3.05	1,1	6,6	0,63	0,0	0,0	0,0	12339.json
